Name,Occupation,URL
Pascal Lainé,"Professeur, Ecrivain",https://www.whoswho.fr/bio/pascal-laine_4834
Gilbert Amy,"Compositeur et Chef d´orchestre, Membre de l'Institut",https://www.whoswho.fr/bio/gilbert-amy_4856
Didier Gomez,"Architecte d´intérieur, Designer",https://www.whoswho.fr/bio/didier-gomez_22538
Christine Caron,Ancienne championne de natation,https://www.whoswho.fr/bio/christine-caron_4932
Bernard Thomas,Chef d´orchestre,https://www.whoswho.fr/bio/bernard-thomas_5078
André Lajoinie,"Exploitant agricole, Homme politique",https://www.whoswho.fr/bio/andre-lajoinie_4908
Louis-Gérard Laisney,Avocat honoraire,https://www.whoswho.fr/bio/louis-gerard-laisney_4864
Marie-Christine Barrault,Artiste dramatique,https://www.whoswho.fr/bio/marie-christine-barrault_5081
Michel Guérard,"Cuisinier, Président de société",https://www.whoswho.fr/bio/michel-guerard_5025
Pierre Guerder,Doyen honoraire de la Cour de cassation,https://www.whoswho.fr/bio/pierre-guerder_5070
Eric André,"Membre du Conseil d´Etat, Dirigeant de société",https://www.whoswho.fr/bio/eric-andre_5080
Pierre Barrat,Metteur en scène,https://www.whoswho.fr/bio/pierre-barrat_5006
Laurence Paye-Jeanneney,Universitaire,https://www.whoswho.fr/bio/laurence-paye-jeanneney_4925
Michel Pébereau,"Inspecteur général des finances, Président de sociétés",https://www.whoswho.fr/bio/michel-pebereau_5150
Daniel Auteuil,Comédien,https://www.whoswho.fr/bio/daniel-auteuil_22548
François-Marie Guérard,"Directeur de société, Homme politique, Expert financier",https://www.whoswho.fr/bio/francois-marie-guerard_5010
Jacqueline Rayet,Danseuse étoile,https://www.whoswho.fr/bio/jacqueline-rayet_5195
Muriel Hermine,"Sportive, Conférencière",https://www.whoswho.fr/bio/muriel-hermine_22545
Alain Lamassoure,"Magistrat à la Cour des comptes, Homme politique",https://www.whoswho.fr/bio/alain-lamassoure_5366
Jean-Claude Barreau,"Ecrivain, Inspecteur général honoraire de l´Education nationale",https://www.whoswho.fr/bio/jean-claude-barreau_5200
Sandrine Bonnaire,Comédienne,https://www.whoswho.fr/bio/sandrine-bonnaire_22550
Christian Da Costa-Noble,Ingénieur,https://www.whoswho.fr/bio/christian-da-costa-noble_5406
Valérie André,Médecin général inspecteur (C.R.),https://www.whoswho.fr/bio/valerie-andre_5289
Catherine Destivelle,Sportive,https://www.whoswho.fr/bio/catherine-destivelle_22551
Eric Guerlain,Administrateur de sociétés,https://www.whoswho.fr/bio/eric-guerlain_5363
Ghislaine Alajouanine,Présidente d'institutions,https://www.whoswho.fr/bio/ghislaine-alajouanine_22560
Christine Janin,"Médecin, Sportive",https://www.whoswho.fr/bio/christine-janin_22552
Serge Lama,Chanteur,https://www.whoswho.fr/bio/serge-lama_5282
Jacques Lambert,Préfet (E.R.),https://www.whoswho.fr/bio/jacques-lambert_5456
Gérard Carreyrou,Journaliste,https://www.whoswho.fr/bio/gerard-carreyrou_5361
Daniel Lallier,Inspecteur général des finances honoraire,https://www.whoswho.fr/bio/daniel-lallier_5148
Patrick Guerrand-Hermès,Directeur de société,https://www.whoswho.fr/bio/patrick-guerrand-hermes_5498
Jean-François Carrez,Président de chambre honoraire à la Cour des comptes,https://www.whoswho.fr/bio/jean-francois-carrez_5375
Anne Marie Beretta,Créatrice de mode,https://www.whoswho.fr/bio/anne-marie-beretta_22576
Patrice Bart,Artiste chorégraphique,https://www.whoswho.fr/bio/patrice-bart_5613
Pierre Durand,"Administrateur judiciaire, Sportif",https://www.whoswho.fr/bio/pierre-durand_22561
Patrick Thourot,"Inspecteur général des finances (E.R.), Directeur de compagnie d'assurances",https://www.whoswho.fr/bio/patrick-thourot_5461
Michel Bart,"Préfet, Membre du Conseil d'Etat",https://www.whoswho.fr/bio/michel-bart_5598
Pierre Mazeaud,"Membre du Conseil d´Etat, Ancien président du Conseil constitutionnel, Homme politique, Membre de l'Institut",https://www.whoswho.fr/bio/pierre-mazeaud_5636
Jacques Pelletier,Inspecteur général des finances,https://www.whoswho.fr/bio/jacques-pelletier_5785
Xavier Guerrand-Hermès,Administrateur de société,https://www.whoswho.fr/bio/xavier-guerrand-hermes_5513
Claude Jouven,"Ancien conseiller d'Etat, Administrateur  de fondation",https://www.whoswho.fr/bio/claude-jouven_5604
Pierre Cartier,Universitaire,https://www.whoswho.fr/bio/pierre-cartier_5688
Daniel Filipacchi,Journaliste,https://www.whoswho.fr/bio/daniel-filipacchi_5557
Chantal Thomass,"Styliste, Créatrice de mode",https://www.whoswho.fr/bio/chantal-thomass_22577
Jacques Barthélemy,Préfet,https://www.whoswho.fr/bio/jacques-barthelemy_5806
Hubert Reeves,Astrophysicien,https://www.whoswho.fr/bio/hubert-reeves_5712
Bernard Fixot,Editeur,https://www.whoswho.fr/bio/bernard-fixot_5988
Vincent Denby Wilkes,Conseiller honoraire à la Cour des comptes,https://www.whoswho.fr/bio/vincent-denby-wilkes_22582
Bertrand Tiburce,Publicitaire,https://www.whoswho.fr/bio/bertrand-tiburce_5655
Monique Pelletier,"Avocat honoraire, Femme politique",https://www.whoswho.fr/bio/monique-pelletier_5830
Jean Andriot,Ingénieur,https://www.whoswho.fr/bio/jean-andriot_5642
Pierre Pellissier,"Journaliste, Ecrivain",https://www.whoswho.fr/bio/pierre-pellissier_5934
Bruno Anglès d'Auriac,Responsable d'institutions sociales,https://www.whoswho.fr/bio/bruno-angles-d-auriac_5924
Jean-Claude Casadesus,Chef d´orchestre,https://www.whoswho.fr/bio/jean-claude-casadesus_5926
Pierre Joxe,"Homme politique, Ancien ministre, Premier président honoraire de la Cour des comptes, Membre du Conseil constitutionnel",https://www.whoswho.fr/bio/pierre-joxe_5752
Yves de Gaulle,Magistrat à la Cour des comptes,https://www.whoswho.fr/bio/yves-de-gaulle_22583
Michèle Debonneuil,"Economiste, Inspecteur général des finances (E.R.)",https://www.whoswho.fr/bio/michele-debonneuil_22625
François Auque,"Magistrat honoraire à la Cour des comptes, Président de société",https://www.whoswho.fr/bio/francois-auque_22584
Jean-Claude Casanova,"Universitaire, Membre de l'Institut",https://www.whoswho.fr/bio/jean-claude-casanova_6031
Marina Eloy,Administrateur de sociétés,https://www.whoswho.fr/bio/marina-eloy_22630
Sylvie Vartan,"Chanteuse, Danseuse, Comédienne",https://www.whoswho.fr/bio/sylvie-vartan_6148
Anouk Aimée,Artiste dramatique,https://www.whoswho.fr/bio/anouk-aimee_6044
Geneviève Casile,Artiste dramatique,https://www.whoswho.fr/bio/genevieve-casile_6091
Bruno Mégret,"Ingénieur général des ponts, des eaux et des forêts",https://www.whoswho.fr/bio/bruno-megret_6143
Pierre Arditi,Comédien,https://www.whoswho.fr/bio/pierre-arditi_22655
Valentine Lambert,Présidente de société,https://www.whoswho.fr/bio/valentine-lambert_22634
Christian Mégrelis,"Ingénieur en chef de l´armement (C.R.), Président de sociétés, Ecrivain",https://www.whoswho.fr/bio/christian-megrelis_6128
Bernard Reibell,Ingénieur,https://www.whoswho.fr/bio/bernard-reibell_6040
Pierre Méhaignerie,"Ingénieur du génie rural, des eaux et forêts, Homme politique",https://www.whoswho.fr/bio/pierre-mehaignerie_6173
Jean-Jacques Antier,"Journaliste, Ecrivain",https://www.whoswho.fr/bio/jean-jacques-antier_6239
Claude Heurteux,Administrateur de société,https://www.whoswho.fr/bio/claude-heurteux_6140
Michel Bassi,Journaliste,https://www.whoswho.fr/bio/michel-bassi_6359
Gérard Titus-Carmel,"Peintre, Dessinateur, Graveur, Ecrivain",https://www.whoswho.fr/bio/gerard-titus-carmel_6162
Alfredo Arias,Homme de théâtre,https://www.whoswho.fr/bio/alfredo-arias_22660
Pierre Toubert,"Universitaire, Membre de l´Institut, Professeur émérite au Collège de France",https://www.whoswho.fr/bio/pierre-toubert_6579
Bernard Hinault,"Ancien coureur cycliste, Directeur sportif",https://www.whoswho.fr/bio/bernard-hinault_6527
Philippe Fleury,"Ingénieur en chef des ponts et chaussées, Gérant de société",https://www.whoswho.fr/bio/philippe-fleury_6452
Gérard Arnold,Président de société,https://www.whoswho.fr/bio/gerard-arnold_22670
Alain Juppé,"Inspecteur des finances, Homme politique, Membre du Conseil constitutionnel",https://www.whoswho.fr/bio/alain-juppe_6648
Bruno Flichy,"Ingénieur en chef des ponts et chaussées (E.R.), Ancien président de banque",https://www.whoswho.fr/bio/bruno-flichy_6496
Yves Tardy,Universitaire,https://www.whoswho.fr/bio/yves-tardy_22676
Olivier Todd,"Ecrivain, Journaliste",https://www.whoswho.fr/bio/olivier-todd_6252
Dominique Perben,"Homme politique, Avocat",https://www.whoswho.fr/bio/dominique-perben_6473
Jean-Jacques Touboul,Gérant de sociétés,https://www.whoswho.fr/bio/jean-jacques-touboul_6609
Pierre-Henri Cassou,"Consultant, Administrateur de sociétés",https://www.whoswho.fr/bio/pierre-henri-cassou_6330
Jack Lang,"Universitaire, Homme politique",https://www.whoswho.fr/bio/jack-lang_6456
Christian Schricke,Membre du Conseil d´Etat (E.R.),https://www.whoswho.fr/bio/christian-schricke_6490
Philippe Jurgensen,Inspecteur général des finances (E.R.),https://www.whoswho.fr/bio/philippe-jurgensen_6738
Claude Kupfer,Préfet (E.R.),https://www.whoswho.fr/bio/claude-kupfer_22688
Bruno Rémond,Magistrat à la Cour des comptes,https://www.whoswho.fr/bio/bruno-remond_6369
Eric Hintermann,Homme politique,https://www.whoswho.fr/bio/eric-hintermann_6557
Nicole Avril,Ecrivain,https://www.whoswho.fr/bio/nicole-avril_22698
Françoise Chandernagor,"Membre honoraire du Conseil d´Etat, Ecrivain",https://www.whoswho.fr/bio/francoise-chandernagor_6693
Elie Chouraqui,Réalisateur de films,https://www.whoswho.fr/bio/elie-chouraqui_22694
Christian Langlois-Meurinne,Président de sociétés,https://www.whoswho.fr/bio/christian-langlois-meurinne_6739
Francis Veber,"Scénariste, Réalisateur",https://www.whoswho.fr/bio/francis-veber_6760
Gilbert Guillaume,"Conseiller d´Etat honoraire, Membre de l'Institut",https://www.whoswho.fr/bio/gilbert-guillaume_6766
Claude Perdriel,Président de groupe de presse,https://www.whoswho.fr/bio/claude-perdriel_6621
François-Xavier d'Aligny,Directeur de banque,https://www.whoswho.fr/bio/francois-xavier-d-aligny_22719
Jean-Robert Ragache,"Universitaire, Ancien grand maître du Grand Orient de France",https://www.whoswho.fr/bio/jean-robert-ragache_22722
Maud Bailly-Turchi,Consultant,https://www.whoswho.fr/bio/maud-bailly-turchi_22723
Line Renaud,"Chanteuse, Comédienne",https://www.whoswho.fr/bio/line-renaud_6817
Roger-Gérard Schwartzenberg,"Universitaire, Homme politique",https://www.whoswho.fr/bio/roger-gerard-schwartzenberg_6773
Michel Castillo,Ecrivain,https://www.whoswho.fr/bio/michel-castillo_6838
Daniel Gervis,"Directeur de galerie d´art, Editeur",https://www.whoswho.fr/bio/daniel-gervis_6769
Nathalie Choay-Hocq,Président de société,https://www.whoswho.fr/bio/nathalie-choay-hocq_6797
Daniel Hoeffel,Homme politique,https://www.whoswho.fr/bio/daniel-hoeffel_6827
Jean-Louis Touraine,"Médecin, Universitaire, Chercheur",https://www.whoswho.fr/bio/jean-louis-touraine_6834
Florian Hollard,Chef d´orchestre,https://www.whoswho.fr/bio/florian-hollard_6941
Harlem Désir,Homme politique,https://www.whoswho.fr/bio/harlem-desir_22742
Arnaud Bamberger,Directeur de société,https://www.whoswho.fr/bio/arnaud-bamberger_22727
Patrick Guillaumont,"Economiste, Universitaire",https://www.whoswho.fr/bio/patrick-guillaumont_6870
Jean-Marie Périer,"Cinéaste, Photographe",https://www.whoswho.fr/bio/jean-marie-perier_6888
Francis Mer,Ingénieur au corps des mines,https://www.whoswho.fr/bio/francis-mer_7055
Philippe Joffard,Président de sociétés,https://www.whoswho.fr/bio/philippe-joffard_22748
Noël Bataillon-Debès,"Ingénieur, Industriel",https://www.whoswho.fr/bio/noel-bataillon-debes_6880
Jean-Claude Guillebaud,"Ecrivain, Journaliste",https://www.whoswho.fr/bio/jean-claude-guillebaud_6926
Vincent Hollard,Président de sociétés,https://www.whoswho.fr/bio/vincent-hollard_6955
Daniel Cathiard,"Président de société, Propriétaire exploitant",https://www.whoswho.fr/bio/daniel-cathiard_6993
Blandine Kriegel,"Universitaire, Philosophe",https://www.whoswho.fr/bio/blandine-kriegel_22738
Claude Journès,Universitaire,https://www.whoswho.fr/bio/claude-journes_22751
François Renouard,Diplomate,https://www.whoswho.fr/bio/francois-renouard_7141
Robert Guillaumont,"Universitaire, Membre de l'Institut",https://www.whoswho.fr/bio/robert-guillaumont_6884
Michel de Guillenchmidt,"Membre du Conseil d´Etat honoraire, Universitaire, Avocat",https://www.whoswho.fr/bio/michel-de-guillenchmidt_7136
Roger Guillemin,"Médecin, Universitaire, prix Nobel de médecine",https://www.whoswho.fr/bio/roger-guillemin_7080
Philippe Toussaint,Inspecteur des finances,https://www.whoswho.fr/bio/philippe-toussaint_7185
Yolande Folliot,Comédienne,https://www.whoswho.fr/bio/yolande-folliot_7065
Isabelle Renouard,Diplomate,https://www.whoswho.fr/bio/isabelle-renouard_7155
Louis Schweitzer,Inspecteur des finances,https://www.whoswho.fr/bio/louis-schweitzer_6904
Jean-Marie Belin,Journaliste,https://www.whoswho.fr/bio/jean-marie-belin_22770
Christian Boiron,"Pharmacien, Président de société",https://www.whoswho.fr/bio/christian-boiron_22755
Michel Renouard,"Universitaire, Ecrivain",https://www.whoswho.fr/bio/michel-renouard_7169
Jean Méo,Ingénieur général des mines,https://www.whoswho.fr/bio/jean-meo_7041
Jean-Pierre Hoss,Conseiller d´Etat honoraire,https://www.whoswho.fr/bio/jean-pierre-hoss_7262
Gilles Brac de La Perrière,Président de sociétés,https://www.whoswho.fr/bio/gilles-brac-de-la-perriere_7332
Michel Horps,"Ingénieur en chef des mines, Dirigeant de société",https://www.whoswho.fr/bio/michel-horps_7221
Philippe Langenieux-Villard,"Conseiller en communication, Homme politique",https://www.whoswho.fr/bio/philippe-langenieux-villard_22757
Georges Armand,Administrateur civil,https://www.whoswho.fr/bio/georges-armand_7201
Guy Touvron,"Musicien, Soliste international, Professeur honoraire de conservatoire",https://www.whoswho.fr/bio/guy-touvron_7296
Hervé Mariton,"Ingénieur général des mines, Homme politique",https://www.whoswho.fr/bio/herve-mariton_22804
Jacques Perot,Conservateur général du patrimoine,https://www.whoswho.fr/bio/jacques-perot_7265
Jean-Jacques Perquel,Agent de change,https://www.whoswho.fr/bio/jean-jacques-perquel_7307
Denis Bauchard,Consultant,https://www.whoswho.fr/bio/denis-bauchard_7132
Jean-Philippe Hottinguer,Banquier,https://www.whoswho.fr/bio/jean-philippe-hottinguer_7345
Michèle Mercier,Actrice,https://www.whoswho.fr/bio/michele-mercier_7361
Gilles Benoist,"Magistrat à  la Cour des comptes (E.R.), Président de société",https://www.whoswho.fr/bio/gilles-benoist_22777
Gilles Perrault,Ecrivain,https://www.whoswho.fr/bio/gilles-perrault_7376
Wladimir Mercouroff,Universitaire,https://www.whoswho.fr/bio/wladimir-mercouroff_7445
Serge Baudo,Chef d´orchestre,https://www.whoswho.fr/bio/serge-baudo_7368
Patrice Fontanarosa,Violoniste,https://www.whoswho.fr/bio/patrice-fontanarosa_7413
Patrick Besson,"Ecrivain, Journaliste",https://www.whoswho.fr/bio/patrick-besson_22812
Philippe Vergely,"Ingénieur, Président de sociétés",https://www.whoswho.fr/bio/philippe-vergely_7547
Didier Migaud,"Juriste, Président d'autorité administrative indépendante",https://www.whoswho.fr/bio/didier-migaud_22818
Pierre Dassas,"Président de société, Président de fondation",https://www.whoswho.fr/bio/pierre-dassas_7398
Patrick Ségal,Analyste financier,https://www.whoswho.fr/bio/patrick-segal_7364
Alain Cayzac,Gérant de société,https://www.whoswho.fr/bio/alain-cayzac_7606
Inès Mercereau,Magistrat à la Cour des comptes,https://www.whoswho.fr/bio/ines-mercereau_22832
Jean Perrette,Directeur de sociétés,https://www.whoswho.fr/bio/jean-perrette_7557
Patrick Molis,"Magistrat à la Cour des comptes, Président de sociétés",https://www.whoswho.fr/bio/patrick-molis_22824
Bertrand de Reviers de Mauny,"Ingénieur agronome, Consultant",https://www.whoswho.fr/bio/bertrand-de-reviers-de-mauny_7642
Cyrille Guimard,"Ancien coureur cycliste, Directeur sportif",https://www.whoswho.fr/bio/cyrille-guimard_7567
Philippe Monnet,"Sportif, Navigateur",https://www.whoswho.fr/bio/philippe-monnet_22827
Ernest-Antoine Seillière de Laborde,"Diplomate, Président de société",https://www.whoswho.fr/bio/ernest-antoine-seilliere-de-laborde_7739
Michel Treguer,"Ecrivain, Auteur et Réalisateur de films pour la télévision",https://www.whoswho.fr/bio/michel-treguer_7782
Fernando Arrabal,Auteur dramatique,https://www.whoswho.fr/bio/fernando-arrabal_7770
Xavier Larere,"Membre du Conseil d´Etat (E.R.), Producteur de films",https://www.whoswho.fr/bio/xavier-larere_7875
Thierry Rey,"Sportif, Judoka, Inspecteur général de la jeunesse et des sports",https://www.whoswho.fr/bio/thierry-rey_7864
Marie-Raphaële Billetdoux,Ecrivain,https://www.whoswho.fr/bio/marie-raphaele-billetdoux_22833
Alain Mérieux,Président de sociétés,https://www.whoswho.fr/bio/alain-merieux_7598
Jacques Séguéla,Publicitaire,https://www.whoswho.fr/bio/jacques-seguela_7573
Dominique Merlet,Pianiste et Organiste concertiste,https://www.whoswho.fr/bio/dominique-merlet_7876
Alain-Dominique Perrin,Président de société,https://www.whoswho.fr/bio/alain-dominique-perrin_7669
Noël Forgeard,Ingénieur en chef des mines,https://www.whoswho.fr/bio/noel-forgeard_7802
Jean-Paul Vautrey,Directeur de sociétés,https://www.whoswho.fr/bio/jean-paul-vautrey_22862
Roger Cazenave,Président de sociétés,https://www.whoswho.fr/bio/roger-cazenave_7951
Etienne-Emile Baulieu,"Universitaire, Membre de l'Institut",https://www.whoswho.fr/bio/etienne-emile-baulieu_7771
Jean-Yves Perrot,Magistrat à la Cour des comptes,https://www.whoswho.fr/bio/jean-yves-perrot_22835
Anny Cazenave,"Ingénieur, Chercheur, Membre de l'Institut",https://www.whoswho.fr/bio/anny-cazenave_7870
Jean-Michel de Forges,Universitaire,https://www.whoswho.fr/bio/jean-michel-de-forges_7830
